admin1,Jan_rain_min,Jan_rain_max,Jan_rain_mean,Jan_rain_count,Jan_rain_median,year,Feb_rain_min,Feb_rain_max,Feb_rain_mean,Feb_rain_median,Mar_rain_min,Mar_rain_max,Mar_rain_mean,Mar_rain_median,Apr_rain_min,Apr_rain_max,Apr_rain_mean,Apr_rain_median,May_rain_min,May_rain_max,May_rain_mean,May_rain_median,Jun_rain_min,Jun_rain_max,Jun_rain_mean,Jun_rain_median,Jul_rain_min,Jul_rain_max,Jul_rain_mean,Jul_rain_median,Aug_rain_min,Aug_rain_max,Aug_rain_mean,Aug_rain_median,Sep_rain_min,Sep_rain_max,Sep_rain_mean,Sep_rain_median,Oct_rain_min,Oct_rain_max,Oct_rain_mean,Oct_rain_median,Nov_rain_min,Nov_rain_max,Nov_rain_mean,Nov_rain_median,Dec_rain_min,Dec_rain_max,Dec_rain_mean,Dec_rain_median,silt_min,silt_max,silt_mean,silt_count,silt_median,bulkdensity_min,bulkdensity_max,bulkdensity_mean,bulkdensity_median,clay_min,clay_max,clay_mean,clay_median,harvested_area,production_mt,yield_mt_ha,value_ksh
Migori,45.37953186035156,96.59915161132812,76.23440310251799,139,77.25906372070312,2014.0,56.80875015258789,150.9263153076172,95.17767816996403,93.40560913085938,94.7480239868164,172.67686462402344,139.35340321492805,142.63751220703125,65.7061538696289,141.94290161132812,102.56568963579137,98.47832489013672,84.79069519042969,253.90481567382812,158.80505283273382,153.4075927734375,30.85143280029297,130.15142822265625,68.64913303732014,62.6395378112793,11.508610725402832,78.1951904296875,34.485618536420866,31.872413635253906,59.03923797607422,273.0540466308594,147.79272987859713,135.56361389160156,26.02825164794922,157.900390625,90.77239770683454,86.72055053710938,71.19406127929688,219.25390625,143.67097571942446,142.27572631835938,68.74250030517578,159.84304809570312,97.61285971223022,97.39995574951172,43.11908721923828,169.4458465576172,90.9117018884892,90.90977478027344,12.0,43.0,24.56447311125626,36744,25.0,1050.0,1420.0,1248.785325495319,1250.0,19.0,56.0,35.38237535379926,35.0,,,,
Mombasa,5.34892463684082,8.767757415771484,7.395410810198102,14,7.426779747009277,2014.0,9.241783142089844,14.180150985717773,10.601770673479352,10.461091995239258,135.99874877929688,174.67282104492188,157.27933175223214,158.61959838867188,53.16321563720703,79.6056137084961,64.85747419084821,63.31916046142578,242.37640380859375,420.8960876464844,316.50149972098217,304.645263671875,99.4055404663086,136.45811462402344,115.25740269252232,113.52272033691406,72.48588562011719,108.00677490234375,86.50322614397321,83.03927612304688,21.501707077026367,103.02635192871094,56.592075892857146,50.78123474121094,49.07746124267578,78.8118667602539,62.870186941964285,63.92491912841797,106.8326644897461,174.90975952148438,126.06069510323661,121.698486328125,136.15716552734375,249.81883239746094,179.5657958984375,173.96990966796875,167.33522033691406,229.7158966064453,184.72757393973214,181.73716735839844,10.0,28.0,19.860550458715597,3270,20.0,1230.0,1520.0,1381.538226299694,1390.0,15.0,40.0,27.4434250764526,28.0,,,,
Murang'a,9.252423286437988,30.872346878051758,15.323899147727273,110,14.193060874938965,2014.0,43.962955474853516,273.2318420410156,82.05309836647727,71.00708770751953,91.46806335449219,274.6607666015625,152.2244140625,147.35543823242188,72.78776550292969,204.68948364257812,122.7392578125,124.54946899414062,56.05040740966797,195.70098876953125,110.56922052556818,112.56986999511719,12.183676719665527,187.77024841308594,63.13387340198864,51.29573059082031,5.457127571105957,62.95384216308594,26.17061434659091,21.592870712280273,12.489413261413574,178.14537048339844,71.190283203125,57.28760528564453,5.043126106262207,83.68502044677734,31.746550958806818,25.076576232910156,44.38883972167969,233.96356201171875,100.82713068181818,95.71696472167969,126.72068786621094,293.35009765625,172.78998579545456,169.86146545410156,40.18281555175781,146.79135131835938,77.78931107954546,73.61686706542969,11.0,57.0,24.017370761534185,35980,24.0,655.0,1460.0,1110.8162312395775,1120.0,23.0,73.0,47.124458032240135,48.0,,,,
Nairobi,8.517250061035156,22.50240707397461,13.1064697265625,40,11.98512077331543,2014.0,63.78240203857422,95.08556365966797,74.20685424804688,72.48067474365234,111.236083984375,174.03598022460938,144.1885009765625,144.8285675048828,40.566322326660156,71.619140625,56.45664672851562,55.82360076904297,36.48189163208008,78.39787292480469,56.70473022460938,56.13578796386719,13.462425231933594,95.0876693725586,42.845159912109374,36.52574920654297,1.46657133102417,15.237326622009277,7.3538871765136715,7.660552978515625,3.8769125938415527,39.608802795410156,21.124899291992186,21.391510009765625,7.347095012664795,24.747638702392578,15.461466979980468,15.365222930908203,41.444156646728516,87.94705963134766,61.550567626953125,60.57248306274414,98.69406127929688,146.29605102539062,117.88173828125,116.6873779296875,61.518436431884766,133.52944946289062,97.57814331054688,98.53865051269531,15.0,31.0,22.960687245195107,10302,23.0,989.0,1430.0,1247.9585517375267,1260.0,25.0,61.0,42.150747427683946,42.0,,,,
Nandi,14.913660049438477,65.52582550048828,30.22266743201336,131,25.769786834716797,2014.0,51.63441848754883,204.1408233642578,100.88950679866412,98.8270492553711,98.83000946044922,200.77674865722656,127.82594823473282,125.12258911132812,68.17742919921875,166.5906982421875,109.01871869036259,104.6162338256836,134.12966918945312,371.81878662109375,242.26748866889312,234.71917724609375,74.23494720458984,195.4519805908203,132.0297888835878,126.08970642089844,96.07078552246094,211.4342041015625,166.5085728769084,169.58917236328125,199.62649536132812,400.80596923828125,301.719674379771,300.4765625,87.98181915283203,210.24832153320312,142.69972566793894,141.35369873046875,99.30545043945312,286.1579284667969,186.2103113072519,186.32920837402344,45.481510162353516,152.18118286132812,98.64780385257633,94.96586608886719,25.286222457885742,133.55435180664062,68.25885615458016,61.66314697265625,15.0,33.0,25.460492211991806,40511,26.0,892.0,1320.0,1135.6837402187061,1130.0,24.0,51.0,40.80657105477525,41.0,,,,
Narok,13.504356384277344,101.24674224853516,37.63801688163885,659,30.241079330444336,2014.0,81.4952392578125,268.38677978515625,128.14810555766311,127.41156005859375,64.29933166503906,183.6910400390625,117.15410422989378,114.06045532226562,40.074607849121094,131.1002960205078,74.81544006069802,73.05036926269531,13.300910949707031,242.11260986328125,74.26523378224583,60.186859130859375,3.8783721923828125,150.8622283935547,75.62534379742033,71.48028564453125,0.11817373335361481,141.61251831054688,37.01466770201062,32.3399658203125,4.045598855917376e-10,280.5572204589844,102.96215857359635,79.87429809570312,0.00015234400052577257,136.27349853515625,59.692502845220034,55.51708221435547,2.0307486057281494,151.80807495117188,65.68202295144158,58.55583953857422,26.50601577758789,128.85943603515625,69.10045997723824,68.19080352783203,40.61920928955078,151.40843200683594,82.85504196699544,76.39064025878906,13.0,48.0,28.763124,250000,29.0,866.0,1520.0,1214.57664,1230.0,19.0,53.0,33.066012,33.0,,,,
Nyamira,52.94239044189453,85.92312622070312,66.00465459408967,46,64.83580017089844,2014.0,78.79142761230469,174.55838012695312,146.41063391644022,149.97393798828125,135.5445098876953,200.4580078125,154.8800738790761,152.02349853515625,74.24703216552734,158.680908203125,126.26497749660327,133.3330841064453,123.60182189941406,259.566162109375,196.04591966711956,206.28778076171875,85.65220642089844,174.88092041015625,129.6605277683424,133.53663635253906,59.83034133911133,131.50479125976562,102.6365382982337,104.50128173828125,196.68450927734375,411.4474792480469,275.55129076086956,257.9709777832031,95.4354248046875,155.59356689453125,123.06954823369566,120.03950500488281,80.28550720214844,198.84823608398438,136.85245414402175,138.83352661132812,90.99251556396484,175.2005615234375,128.31619395380434,127.24132537841797,71.17261505126953,132.123046875,104.14128311820652,106.4430160522461,16.0,44.0,25.171825549980703,12955,25.0,487.0,1350.0,1107.933770744886,1100.0,30.0,51.0,41.25171748359707,41.0,,,,
Nyandarua,12.207157135009766,30.872346878051758,19.480359135841837,147,18.675086975097656,2014.0,37.22597885131836,273.2318420410156,95.19853449192176,83.11775207519531,51.83338928222656,274.6607666015625,132.32023278061226,117.1856918334961,44.321189880371094,204.68948364257812,82.66430165816327,72.6250991821289,42.6294059753418,178.6029052734375,94.50074404761905,93.43269348144531,47.38005828857422,187.77024841308594,103.1274713010204,99.44036865234375,7.323693752288818,90.33016204833984,57.88466597576531,58.16515350341797,21.29486083984375,213.67918395996094,124.8252949617347,125.17658996582031,22.31804656982422,123.63185119628906,69.41379676870748,70.95987701416016,18.372970581054688,233.96356201171875,106.06006855867346,100.70806884765625,44.19013595581055,293.35009765625,94.65990380527211,80.96078491210938,17.31532859802246,146.79135131835938,57.45823368409864,47.827552795410156,17.0,51.0,30.61109679635833,46572,30.0,771.0,1320.0,1131.154169887486,1140.0,23.0,52.0,38.05960663059349,38.0,,,,
Nyeri,6.485078811645508,32.35834884643555,20.225172776442307,143,20.545886993408203,2014.0,39.91224670410156,176.56134033203125,97.8995028409091,91.50283813476562,56.87982940673828,261.95233154296875,150.68646197552448,144.3887176513672,74.7212905883789,260.88323974609375,145.43300644667832,140.11184692382812,19.942062377929688,166.62193298339844,108.27959735576923,113.66558837890625,34.42272186279297,251.88955688476562,79.85218394886364,69.75350189208984,13.164009094238281,131.966064453125,38.56175562718531,37.73167419433594,22.858196258544922,278.87493896484375,108.86546656468532,94.51348876953125,25.627939224243164,151.28805541992188,52.04337849650349,43.7973747253418,54.64019775390625,243.69482421875,135.67250327797203,132.87030029296875,85.97952270507812,251.14404296875,154.84534801136363,154.0249481201172,28.41216278076172,118.2665786743164,72.13507293487763,73.27676391601562,17.0,39.0,26.397624613051992,47487,26.0,729.0,1370.0,1111.136353107166,1120.0,24.0,59.0,39.753974772042874,39.0,,,,
Samburu,2.114192485809326,12.603240013122559,5.8722705520294305,773,5.5851335525512695,2014.0,0.7737298011779785,92.41345977783203,28.63928838534929,25.271299362182617,35.213253021240234,221.3218231201172,89.50686246765848,83.27064514160156,13.079936981201172,224.8441162109375,81.27344760672703,71.82650756835938,0.4648633897304535,72.54571533203125,20.887251879851227,17.05593490600586,1.220419321157351e-08,59.74695587158203,12.853683649336999,8.721885681152344,0.0,51.49700164794922,13.854223095892626,10.675823211669922,0.0,168.7328338623047,37.845374656371284,26.657066345214844,8.014168884074024e-09,44.0732421875,6.172449188429819,1.638244867324829,3.111012603085328e-08,165.04037475585938,45.908190491591206,38.235137939453125,1.4444270133972168,182.54122924804688,69.54232697283312,65.325927734375,24.494586944580078,97.7052001953125,49.85996119016818,50.27446746826172,11.0,34.0,20.820625365066395,296179,20.0,902.0,1550.0,1326.9633836294943,1350.0,15.0,47.0,27.949530520394763,27.0,,,,
Siaya,31.169265747070312,69.4649658203125,55.042678420608105,148,56.39033508300781,2014.0,53.97734451293945,119.24467468261719,78.93940693623311,77.77108764648438,92.14326477050781,191.46826171875,125.70816617398648,121.41584777832031,95.4139404296875,188.700439453125,139.55598078547297,132.66064453125,142.11866760253906,501.59039306640625,252.04149070945945,226.84246826171875,60.466148376464844,233.0074005126953,119.85450538429055,107.25679779052734,36.936370849609375,162.4156951904297,78.8742873733108,67.57136535644531,71.86463165283203,279.7781066894531,167.1672825168919,158.1365509033203,49.08540344238281,185.18173217773438,127.44093116554055,118.82984161376953,83.86912536621094,278.5232849121094,189.06073163006758,180.45822143554688,77.21246337890625,195.09967041015625,127.67461993243244,128.852294921875,53.30206298828125,129.63148498535156,91.35179344383445,92.79643249511719,12.0,32.0,21.91789232787251,35831,22.0,1020.0,1410.0,1257.9636627501325,1260.0,16.0,62.0,40.63927883676146,41.0,,,,
